ticker,price_date,close_price,currency,price_source
BND,2025-07-02,69.9415,USD,YAHOO
BND,2025-07-03,69.7697,USD,YAHOO
BND,2025-07-07,69.5406,USD,YAHOO
BND,2025-07-08,69.5024,USD,YAHOO
BND,2025-07-09,69.7792,USD,YAHOO
BND,2025-07-10,69.7888,USD,YAHOO
BND,2025-07-11,69.5024,USD,YAHOO
BND,2025-07-14,69.4928,USD,YAHOO
BND,2025-07-15,69.2828,USD,YAHOO
BND,2025-07-16,69.4164,USD,YAHOO
BND,2025-07-17,69.4355,USD,YAHOO
BND,2025-07-18,69.5501,USD,YAHOO
BND,2025-07-21,69.7506,USD,YAHOO
BND,2025-07-22,69.8652,USD,YAHOO
BND,2025-07-23,69.7219,USD,YAHOO
BND,2025-07-24,69.636,USD,YAHOO
BND,2025-07-25,69.8079,USD,YAHOO
BND,2025-07-28,69.6933,USD,YAHOO
BND,2025-07-29,70.0561,USD,YAHOO
BND,2025-07-30,69.8747,USD,YAHOO
BND,2025-07-31,69.8842,USD,YAHOO
BND,2025-08-01,70.4896,USD,YAHOO
BND,2025-08-04,70.5375,USD,YAHOO
BND,2025-08-05,70.5663,USD,YAHOO
BND,2025-08-06,70.5088,USD,YAHOO
BND,2025-08-07,70.48,USD,YAHOO
BND,2025-08-08,70.3268,USD,YAHOO
BND,2025-08-11,70.3747,USD,YAHOO
BND,2025-08-12,70.3842,USD,YAHOO
BND,2025-08-13,70.6429,USD,YAHOO
BND,2025-08-14,70.4417,USD,YAHOO
BND,2025-08-15,70.3459,USD,YAHOO
BND,2025-08-18,70.2693,USD,YAHOO
BND,2025-08-19,70.4034,USD,YAHOO
BND,2025-08-20,70.4513,USD,YAHOO
BND,2025-08-21,70.2789,USD,YAHOO
BND,2025-08-22,70.6333,USD,YAHOO
BND,2025-08-25,70.5375,USD,YAHOO
BND,2025-08-26,70.6237,USD,YAHOO
BND,2025-08-27,70.6908,USD,YAHOO
BND,2025-08-28,70.777,USD,YAHOO
BND,2025-08-29,70.6908,USD,YAHOO
BND,2025-09-02,70.5399,USD,YAHOO
BND,2025-09-03,70.7705,USD,YAHOO
BND,2025-09-04,71.0396,USD,YAHOO
BND,2025-09-05,71.376,USD,YAHOO
BND,2025-09-08,71.6066,USD,YAHOO
BND,2025-09-09,71.4721,USD,YAHOO
BND,2025-09-10,71.597,USD,YAHOO
BND,2025-09-11,71.7508,USD,YAHOO
BND,2025-09-12,71.6643,USD,YAHOO
BND,2025-09-15,71.7989,USD,YAHOO
BND,2025-09-16,71.8084,USD,YAHOO
BND,2025-09-17,71.6835,USD,YAHOO
BND,2025-09-18,71.5009,USD,YAHOO
BND,2025-09-19,71.5297,USD,YAHOO
BND,2025-09-22,71.3952,USD,YAHOO
BND,2025-09-23,71.5394,USD,YAHOO
BND,2025-09-24,71.3952,USD,YAHOO
BND,2025-09-25,71.3183,USD,YAHOO
BND,2025-09-26,71.3183,USD,YAHOO
BND,2025-09-29,71.5009,USD,YAHOO
BND,2025-09-30,71.4721,USD,YAHOO
BND,2025-10-01,71.6524,USD,YAHOO
BND,2025-10-02,71.7295,USD,YAHOO
BND,2025-10-03,71.6427,USD,YAHOO
BND,2025-10-06,71.4788,USD,YAHOO
BND,2025-10-07,71.6138,USD,YAHOO
BND,2025-10-08,71.6138,USD,YAHOO
BND,2025-10-09,71.5656,USD,YAHOO
BND,2025-10-10,71.8452,USD,YAHOO
BND,2025-10-13,71.9609,USD,YAHOO
BND,2025-10-14,72.0669,USD,YAHOO
BND,2025-10-15,72.0187,USD,YAHOO
BND,2025-10-16,72.2887,USD,YAHOO
BND,2025-10-17,72.1923,USD,YAHOO
BND,2025-10-20,72.2887,USD,YAHOO
BND,2025-10-21,72.3755,USD,YAHOO
BND,2025-10-22,72.3755,USD,YAHOO
BND,2025-10-23,72.2308,USD,YAHOO
BND,2025-10-24,72.3272,USD,YAHOO
BND,2025-10-27,72.3658,USD,YAHOO
BND,2025-10-28,72.4044,USD,YAHOO
BND,2025-10-29,72.0477,USD,YAHOO
BND,2025-10-30,71.9223,USD,YAHOO
BND,2025-10-31,71.9031,USD,YAHOO
BND,2025-11-03,71.8198,USD,YAHOO
BND,2025-11-04,71.8586,USD,YAHOO
BND,2025-11-05,71.6554,USD,YAHOO
BND,2025-11-06,71.9359,USD,YAHOO
BND,2025-11-07,71.8972,USD,YAHOO
BND,2025-11-10,71.8779,USD,YAHOO
BND,2025-11-11,72.081,USD,YAHOO
BND,2025-11-12,72.052,USD,YAHOO
BND,2025-11-13,71.8392,USD,YAHOO
BND,2025-11-14,71.7328,USD,YAHOO
BND,2025-11-17,71.7715,USD,YAHOO
BND,2025-11-18,71.8295,USD,YAHOO
BND,2025-11-19,71.8005,USD,YAHOO
BND,2025-11-20,71.9069,USD,YAHOO
BND,2025-11-21,72.081,USD,YAHOO
BND,2025-11-24,72.2068,USD,YAHOO
BND,2025-11-25,72.3712,USD,YAHOO
BND,2025-11-26,72.4486,USD,YAHOO
BND,2025-11-28,72.3325,USD,YAHOO
BND,2025-12-01,72.0501,USD,YAHOO
BND,2025-12-02,72.1181,USD,YAHOO
BND,2025-12-03,72.2248,USD,YAHOO
BND,2025-12-04,72.089,USD,YAHOO
BND,2025-12-05,72.0016,USD,YAHOO
BND,2025-12-08,71.8949,USD,YAHOO
BND,2025-12-09,71.8464,USD,YAHOO
BND,2025-12-10,72.0598,USD,YAHOO
BND,2025-12-11,72.0598,USD,YAHOO
BND,2025-12-12,71.8367,USD,YAHOO
BND,2025-12-15,71.924,USD,YAHOO
BND,2025-12-16,72.0598,USD,YAHOO
BND,2025-12-17,72.0404,USD,YAHOO
BND,2025-12-18,72.1933,USD,YAHOO
BND,2025-12-19,72.0862,USD,YAHOO
BND,2025-12-22,72.0667,USD,YAHOO
BND,2025-12-23,72.057,USD,YAHOO
BND,2025-12-24,72.2322,USD,YAHOO
BND,2025-12-26,72.2322,USD,YAHOO
BND,2025-12-29,72.3393,USD,YAHOO
BND,2025-12-30,72.3101,USD,YAHOO
BND,2025-12-31,72.1154,USD,YAHOO
BND,2026-01-02,72.0862,USD,YAHOO
BND,2026-01-05,72.2225,USD,YAHOO
BND,2026-01-06,72.2225,USD,YAHOO
BND,2026-01-07,72.3004,USD,YAHOO
BND,2026-01-08,72.1738,USD,YAHOO
BND,2026-01-09,72.3296,USD,YAHOO
BND,2026-01-12,72.2615,USD,YAHOO
BND,2026-01-13,72.3198,USD,YAHOO
BND,2026-01-14,72.4659,USD,YAHOO
BND,2026-01-15,72.3588,USD,YAHOO
BND,2026-01-16,72.242,USD,YAHOO
BND,2026-01-20,71.9791,USD,YAHOO
BND,2026-01-21,72.1836,USD,YAHOO
BND,2026-01-22,72.2128,USD,YAHOO
BND,2026-01-23,72.2906,USD,YAHOO
BND,2026-01-26,72.3783,USD,YAHOO
BND,2026-01-27,72.3198,USD,YAHOO
BND,2026-01-28,72.2906,USD,YAHOO
BND,2026-01-29,72.3004,USD,YAHOO
BND,2026-01-30,72.2712,USD,YAHOO
BND,2026-02-02,72.1979,USD,YAHOO
BND,2026-02-03,72.2175,USD,YAHOO
BND,2026-02-04,72.1881,USD,YAHOO
BND,2026-02-05,72.5007,USD,YAHOO
BND,2026-02-06,72.5105,USD,YAHOO
BND,2026-02-09,72.53,USD,YAHOO
BND,2026-02-10,72.7449,USD,YAHOO
BND,2026-02-11,72.5984,USD,YAHOO
BND,2026-02-12,72.9305,USD,YAHOO
BND,2026-02-13,73.1454,USD,YAHOO
BND,2026-02-17,73.1357,USD,YAHOO
BND,2026-02-18,73.0575,USD,YAHOO
BND,2026-02-19,73.0868,USD,YAHOO
BND,2026-02-20,73.0771,USD,YAHOO
BND,2026-02-23,73.2334,USD,YAHOO
BND,2026-02-24,73.1943,USD,YAHOO
BND,2026-02-25,73.1748,USD,YAHOO
BND,2026-02-26,73.2822,USD,YAHOO
BND,2026-02-27,73.4287,USD,YAHOO
BND,2026-03-02,73.1328,USD,YAHOO
BND,2026-03-03,73.0544,USD,YAHOO
BND,2026-03-04,73.0054,USD,YAHOO
BND,2026-03-05,72.8389,USD,YAHOO
BND,2026-03-06,72.7409,USD,YAHOO
BND,2026-03-09,72.9467,USD,YAHOO
BND,2026-03-10,72.7213,USD,YAHOO
BND,2026-03-11,72.398,USD,YAHOO
BND,2026-03-12,72.1334,USD,YAHOO
BND,2026-03-13,72.0648,USD,YAHOO
BND,2026-03-16,72.3392,USD,YAHOO
BND,2026-03-17,72.4862,USD,YAHOO
BND,2026-03-18,72.1922,USD,YAHOO
BND,2026-03-19,72.2706,USD,YAHOO
BND,2026-03-20,71.6925,USD,YAHOO
BND,2026-03-23,71.9668,USD,YAHOO
BND,2026-03-24,71.7807,USD,YAHOO
BND,2026-03-25,72.055,USD,YAHOO
BND,2026-03-26,71.6337,USD,YAHOO
BND,2026-03-27,71.6337,USD,YAHOO
BND,2026-03-30,71.9963,USD,YAHOO
BND,2026-03-31,72.153,USD,YAHOO
BND,2026-04-01,72.1825,USD,YAHOO
BND,2026-04-02,72.3398,USD,YAHOO
BND,2026-04-06,72.2317,USD,YAHOO
BND,2026-04-07,72.3398,USD,YAHOO
BND,2026-04-08,72.4775,USD,YAHOO
BND,2026-04-09,72.507,USD,YAHOO
BND,2026-04-10,72.3988,USD,YAHOO
BND,2026-04-13,72.5561,USD,YAHOO
BND,2026-04-14,72.7331,USD,YAHOO
BND,2026-04-15,72.6348,USD,YAHOO
BND,2026-04-16,72.5266,USD,YAHOO
BND,2026-04-17,72.8117,USD,YAHOO
BND,2026-04-20,72.7626,USD,YAHOO
BND,2026-04-21,72.5364,USD,YAHOO
BND,2026-04-22,72.6151,USD,YAHOO
BND,2026-04-23,72.4873,USD,YAHOO
BND,2026-04-24,72.6151,USD,YAHOO
BND,2026-04-27,72.4971,USD,YAHOO
BND,2026-04-28,72.4775,USD,YAHOO
BND,2026-04-29,72.153,USD,YAHOO
BND,2026-04-30,72.2612,USD,YAHOO
BND,2026-05-01,72.3618,USD,YAHOO
BND,2026-05-04,72.1152,USD,YAHOO
BND,2026-05-05,72.2434,USD,YAHOO
BND,2026-05-06,72.5492,USD,YAHOO
BND,2026-05-07,72.3618,USD,YAHOO
BND,2026-05-08,72.5492,USD,YAHOO
BND,2026-05-11,72.3716,USD,YAHOO
BND,2026-05-12,72.1546,USD,YAHOO
BND,2026-05-13,72.1842,USD,YAHOO
BND,2026-05-14,72.1645,USD,YAHOO
BND,2026-05-15,71.7502,USD,YAHOO
BND,2026-05-18,71.7009,USD,YAHOO
BND,2026-05-19,71.4642,USD,YAHOO
BND,2026-05-20,71.8587,USD,YAHOO
BND,2026-05-21,71.9376,USD,YAHOO
BND,2026-05-22,72.0067,USD,YAHOO
BND,2026-05-26,72.2138,USD,YAHOO
BND,2026-05-27,72.2829,USD,YAHOO
BND,2026-05-28,72.421,USD,YAHOO
BND,2026-05-29,72.4604,USD,YAHOO
BND,2026-06-01,72.4278,USD,YAHOO
BND,2026-06-02,72.4475,USD,YAHOO
BND,2026-06-03,72.309,USD,YAHOO
BND,2026-06-04,72.408,USD,YAHOO
BND,2026-06-05,72.0814,USD,YAHOO
BND,2026-06-08,72.0616,USD,YAHOO
BND,2026-06-09,72.2199,USD,YAHOO
BND,2026-06-10,72.1605,USD,YAHOO
BND,2026-06-11,72.5762,USD,YAHOO
BND,2026-06-12,72.4871,USD,YAHOO
BND,2026-06-15,72.5465,USD,YAHOO
BND,2026-06-16,72.6554,USD,YAHOO
BND,2026-06-17,72.3882,USD,YAHOO
BND,2026-06-18,72.5861,USD,YAHOO
BND,2026-06-22,72.3882,USD,YAHOO
BND,2026-06-23,72.4673,USD,YAHOO
BND,2026-06-24,72.7939,USD,YAHOO
BND,2026-06-25,72.8434,USD,YAHOO
BND,2026-06-26,72.9127,USD,YAHOO
BND,2026-06-29,72.9523,USD,YAHOO
BND,2026-06-30,72.6554,USD,YAHOO
BND,2026-07-01,72.5501,USD,YAHOO
BND,2026-07-02,72.5998,USD,YAHOO
BND,2026-07-06,72.6296,USD,YAHOO
BND,2026-07-07,72.3416,USD,YAHOO
BND,2026-07-08,72.1926,USD,YAHOO
BND,2026-07-09,72.3217,USD,YAHOO
BND,2026-07-10,72.2621,USD,YAHOO
BND,2026-07-13,71.994,USD,YAHOO
BND,2026-07-14,72.1926,USD,YAHOO
BND,2026-07-15,72.3118,USD,YAHOO
BND,2026-07-16,72.3019,USD,YAHOO
BND,2026-07-17,72.3515,USD,YAHOO
BND,2026-07-20,72.1728,USD,YAHOO
BND,2026-07-21,72.0139,USD,YAHOO
BND,2026-07-22,71.8947,USD,YAHOO
BND,2026-07-23,71.7458,USD,YAHOO
BND,2026-07-24,71.8054,USD,YAHOO
BND,2026-07-27,71.9543,USD,YAHOO
BND,2026-07-28,72.1331,USD,YAHOO
BND,2026-07-29,71.8749,USD,YAHOO
BND,2026-07-30,71.9146,USD,YAHOO
BND,2026-07-31,71.7259,USD,YAHOO
BND,2026-08-03,71.8973,USD,YAHOO
BND,2026-08-04,72.1863,USD,YAHOO
BND,2026-08-05,72.2062,USD,YAHOO
BND,2026-08-06,71.997,USD,YAHOO
BND,2026-08-07,72.1464,USD,YAHOO
BND,2026-08-10,71.8973,USD,YAHOO
BND,2026-08-11,71.9571,USD,YAHOO
BND,2026-08-12,72.0269,USD,YAHOO
BND,2026-08-13,72.2262,USD,YAHOO
BND,2026-08-14,72.0568,USD,YAHOO
BND,2026-08-17,71.9073,USD,YAHOO
BND,2026-08-18,71.9671,USD,YAHOO
BND,2026-08-19,72.3059,USD,YAHOO
BND,2026-08-20,72.0866,USD,YAHOO
BND,2026-08-21,71.977,USD,YAHOO
BND,2026-08-24,72.1165,USD,YAHOO
BND,2026-08-25,72.4155,USD,YAHOO
BND,2026-08-26,72.3258,USD,YAHOO
BND,2026-08-27,72.2859,USD,YAHOO
BND,2026-08-28,72.0568,USD,YAHOO
BND,2026-08-31,71.987,USD,YAHOO
BND,2026-09-01,71.79,USD,YAHOO
BND,2026-09-02,71.83,USD,YAHOO
BND,2026-09-03,71.93,USD,YAHOO
BND,2026-09-04,71.95,USD,YAHOO
BND,2026-09-08,71.89,USD,YAHOO
BND,2026-09-09,71.73,USD,YAHOO
BND,2026-09-10,71.27,USD,YAHOO
BND,2026-09-11,71.22,USD,YAHOO
GLD,2023-09-14,177.17,USD,YAHOO
GLD,2023-09-15,178.34,USD,YAHOO
GLD,2023-09-18,179.39,USD,YAHOO
GLD,2023-09-19,179.22,USD,YAHOO
GLD,2023-09-20,179.35,USD,YAHOO
GLD,2023-09-21,178.05,USD,YAHOO
GLD,2023-09-22,178.62,USD,YAHOO
GLD,2023-09-25,177.7,USD,YAHOO
GLD,2023-09-26,176.28,USD,YAHOO
GLD,2023-09-27,174.1,USD,YAHOO
GLD,2023-09-28,173.23,USD,YAHOO
GLD,2023-09-29,171.45,USD,YAHOO
GLD,2023-10-02,169.65,USD,YAHOO
GLD,2023-10-03,169.16,USD,YAHOO
GLD,2023-10-04,169.14,USD,YAHOO
GLD,2023-10-05,168.83,USD,YAHOO
GLD,2023-10-06,169.7,USD,YAHOO
GLD,2023-10-09,172.82,USD,YAHOO
GLD,2023-10-10,172.53,USD,YAHOO
GLD,2023-10-11,173.79,USD,YAHOO
GLD,2023-10-12,173.26,USD,YAHOO
GLD,2023-10-13,178.83,USD,YAHOO
GLD,2023-10-16,177.96,USD,YAHOO
GLD,2023-10-17,178.29,USD,YAHOO
GLD,2023-10-18,180.87,USD,YAHOO
GLD,2023-10-19,183.09,USD,YAHOO
GLD,2023-10-20,183.59,USD,YAHOO
GLD,2023-10-23,182.97,USD,YAHOO
GLD,2023-10-24,182.95,USD,YAHOO
GLD,2023-10-25,183.72,USD,YAHOO
GLD,2023-10-26,184.01,USD,YAHOO
GLD,2023-10-27,186.15,USD,YAHOO
GLD,2023-10-30,185.1,USD,YAHOO
GLD,2023-10-31,184.09,USD,YAHOO
GLD,2023-11-01,183.51,USD,YAHOO
GLD,2023-11-02,184.12,USD,YAHOO
GLD,2023-11-03,184.79,USD,YAHOO
GLD,2023-11-06,183.35,USD,YAHOO
GLD,2023-11-07,182.59,USD,YAHOO
GLD,2023-11-08,180.77,USD,YAHOO
GLD,2023-11-09,181.49,USD,YAHOO
GLD,2023-11-10,179.51,USD,YAHOO
GLD,2023-11-13,180.51,USD,YAHOO
GLD,2023-11-14,182.12,USD,YAHOO
GLD,2023-11-15,181.64,USD,YAHOO
GLD,2023-11-16,183.69,USD,YAHOO
GLD,2023-11-17,183.67,USD,YAHOO
GLD,2023-11-20,183.37,USD,YAHOO
GLD,2023-11-21,185.35,USD,YAHOO
GLD,2023-11-22,184.56,USD,YAHOO
GLD,2023-11-24,185.52,USD,YAHOO
GLD,2023-11-27,186.77,USD,YAHOO
GLD,2023-11-28,189.26,USD,YAHOO
GLD,2023-11-29,189.54,USD,YAHOO
GLD,2023-11-30,188.75,USD,YAHOO
GLD,2023-12-01,192.01,USD,YAHOO
GLD,2023-12-04,187.86,USD,YAHOO
GLD,2023-12-05,187.15,USD,YAHOO
GLD,2023-12-06,187.84,USD,YAHOO
GLD,2023-12-07,188.15,USD,YAHOO
GLD,2023-12-08,185.64,USD,YAHOO
GLD,2023-12-11,183.59,USD,YAHOO
GLD,2023-12-12,183.49,USD,YAHOO
GLD,2023-12-13,187.63,USD,YAHOO
GLD,2023-12-14,188.73,USD,YAHOO
GLD,2023-12-15,187.0,USD,YAHOO
GLD,2023-12-18,187.85,USD,YAHOO
GLD,2023-12-19,189.13,USD,YAHOO
GLD,2023-12-20,188.1,USD,YAHOO
GLD,2023-12-21,189.43,USD,YAHOO
GLD,2023-12-22,190.27,USD,YAHOO
GLD,2023-12-26,191.72,USD,YAHOO
GLD,2023-12-27,192.59,USD,YAHOO
GLD,2023-12-28,191.47,USD,YAHOO
GLD,2023-12-29,191.17,USD,YAHOO
GLD,2024-01-02,190.72,USD,YAHOO
GLD,2024-01-03,189.13,USD,YAHOO
GLD,2024-01-04,189.32,USD,YAHOO
GLD,2024-01-05,189.35,USD,YAHOO
GLD,2024-01-08,187.87,USD,YAHOO
GLD,2024-01-09,187.93,USD,YAHOO
GLD,2024-01-10,187.5,USD,YAHOO
GLD,2024-01-11,187.87,USD,YAHOO
GLD,2024-01-12,189.71,USD,YAHOO
GLD,2024-01-16,187.91,USD,YAHOO
GLD,2024-01-17,185.84,USD,YAHOO
GLD,2024-01-18,187.37,USD,YAHOO
GLD,2024-01-19,187.93,USD,YAHOO
GLD,2024-01-22,187.22,USD,YAHOO
GLD,2024-01-23,187.95,USD,YAHOO
GLD,2024-01-24,186.4,USD,YAHOO
GLD,2024-01-25,187.14,USD,YAHOO
GLD,2024-01-26,187.01,USD,YAHOO
GLD,2024-01-29,188.33,USD,YAHOO
GLD,2024-01-30,188.59,USD,YAHOO
GLD,2024-01-31,188.45,USD,YAHOO
GLD,2024-02-01,190.41,USD,YAHOO
GLD,2024-02-02,188.61,USD,YAHOO
GLD,2024-02-05,187.57,USD,YAHOO
GLD,2024-02-06,188.55,USD,YAHOO
GLD,2024-02-07,188.5,USD,YAHOO
GLD,2024-02-08,188.33,USD,YAHOO
GLD,2024-02-09,187.6,USD,YAHOO
GLD,2024-02-12,187.11,USD,YAHOO
GLD,2024-02-13,184.53,USD,YAHOO
GLD,2024-02-14,184.42,USD,YAHOO
GLD,2024-02-15,185.66,USD,YAHOO
GLD,2024-02-16,186.34,USD,YAHOO
GLD,2024-02-20,187.47,USD,YAHOO
GLD,2024-02-21,187.48,USD,YAHOO
GLD,2024-02-22,187.56,USD,YAHOO
GLD,2024-02-23,188.62,USD,YAHOO
GLD,2024-02-26,188.2,USD,YAHOO
GLD,2024-02-27,188.0,USD,YAHOO
GLD,2024-02-28,188.34,USD,YAHOO
GLD,2024-02-29,189.31,USD,YAHOO
GLD,2024-03-01,192.89,USD,YAHOO
GLD,2024-03-04,196.01,USD,YAHOO
GLD,2024-03-05,197.19,USD,YAHOO
GLD,2024-03-06,198.81,USD,YAHOO
GLD,2024-03-07,199.94,USD,YAHOO
GLD,2024-03-08,201.63,USD,YAHOO
GLD,2024-03-11,202.0,USD,YAHOO
GLD,2024-03-12,199.79,USD,YAHOO
GLD,2024-03-13,201.19,USD,YAHOO
GLD,2024-03-14,200.35,USD,YAHOO
GLD,2024-03-15,199.71,USD,YAHOO
GLD,2024-03-18,200.03,USD,YAHOO
GLD,2024-03-19,199.8,USD,YAHOO
GLD,2024-03-20,202.18,USD,YAHOO
GLD,2024-03-21,201.97,USD,YAHOO
GLD,2024-03-22,200.35,USD,YAHOO
GLD,2024-03-25,200.99,USD,YAHOO
GLD,2024-03-26,201.64,USD,YAHOO
GLD,2024-03-27,203.1,USD,YAHOO
GLD,2024-03-28,205.72,USD,YAHOO
GLD,2024-04-01,207.82,USD,YAHOO
GLD,2024-04-02,210.89,USD,YAHOO
GLD,2024-04-03,212.74,USD,YAHOO
GLD,2024-04-04,211.52,USD,YAHOO
GLD,2024-04-05,215.14,USD,YAHOO
GLD,2024-04-08,216.48,USD,YAHOO
GLD,2024-04-09,217.67,USD,YAHOO
GLD,2024-04-10,215.61,USD,YAHOO
GLD,2024-04-11,219.8,USD,YAHOO
GLD,2024-04-12,216.89,USD,YAHOO
GLD,2024-04-15,220.95,USD,YAHOO
GLD,2024-04-16,221.22,USD,YAHOO
GLD,2024-04-17,219.59,USD,YAHOO
GLD,2024-04-18,220.34,USD,YAHOO
GLD,2024-04-19,221.03,USD,YAHOO
GLD,2024-04-22,215.57,USD,YAHOO
GLD,2024-04-23,215.04,USD,YAHOO
GLD,2024-04-24,214.64,USD,YAHOO
GLD,2024-04-25,215.92,USD,YAHOO
GLD,2024-04-26,216.62,USD,YAHOO
GLD,2024-04-29,216.18,USD,YAHOO
GLD,2024-04-30,211.87,USD,YAHOO
GLD,2024-05-01,213.79,USD,YAHOO
GLD,2024-05-02,213.13,USD,YAHOO
GLD,2024-05-03,212.96,USD,YAHOO
GLD,2024-05-06,215.2,USD,YAHOO
GLD,2024-05-07,214.21,USD,YAHOO
GLD,2024-05-08,213.58,USD,YAHOO
GLD,2024-05-09,216.95,USD,YAHOO
GLD,2024-05-10,218.71,USD,YAHOO
GLD,2024-05-13,216.26,USD,YAHOO
GLD,2024-05-14,218.09,USD,YAHOO
GLD,2024-05-15,220.89,USD,YAHOO
GLD,2024-05-16,220.03,USD,YAHOO
GLD,2024-05-17,223.66,USD,YAHOO
GLD,2024-05-20,224.56,USD,YAHOO
GLD,2024-05-21,224.23,USD,YAHOO
GLD,2024-05-22,220.11,USD,YAHOO
GLD,2024-05-23,215.72,USD,YAHOO
GLD,2024-05-24,215.92,USD,YAHOO
GLD,2024-05-28,218.19,USD,YAHOO
GLD,2024-05-29,216.16,USD,YAHOO
GLD,2024-05-30,216.57,USD,YAHOO
GLD,2024-05-31,215.3,USD,YAHOO
GLD,2024-06-03,217.22,USD,YAHOO
GLD,2024-06-04,215.27,USD,YAHOO
GLD,2024-06-05,217.82,USD,YAHOO
GLD,2024-06-06,219.43,USD,YAHOO
GLD,2024-06-07,211.6,USD,YAHOO
GLD,2024-06-10,213.54,USD,YAHOO
GLD,2024-06-11,214.15,USD,YAHOO
GLD,2024-06-12,214.72,USD,YAHOO
GLD,2024-06-13,212.97,USD,YAHOO
GLD,2024-06-14,215.73,USD,YAHOO
GLD,2024-06-17,214.61,USD,YAHOO
GLD,2024-06-18,215.47,USD,YAHOO
GLD,2024-06-20,218.16,USD,YAHOO
GLD,2024-06-21,214.78,USD,YAHOO
GLD,2024-06-24,215.63,USD,YAHOO
GLD,2024-06-25,214.56,USD,YAHOO
GLD,2024-06-26,212.58,USD,YAHOO
GLD,2024-06-27,214.99,USD,YAHOO
GLD,2024-06-28,215.01,USD,YAHOO
GLD,2024-07-01,215.57,USD,YAHOO
GLD,2024-07-02,215.56,USD,YAHOO
GLD,2024-07-03,217.99,USD,YAHOO
GLD,2024-07-05,220.93,USD,YAHOO
GLD,2024-07-08,218.19,USD,YAHOO
GLD,2024-07-09,218.56,USD,YAHOO
GLD,2024-07-10,219.36,USD,YAHOO
GLD,2024-07-11,223.25,USD,YAHOO
GLD,2024-07-12,223.11,USD,YAHOO
GLD,2024-07-15,223.83,USD,YAHOO
GLD,2024-07-16,228.29,USD,YAHOO
GLD,2024-07-17,227.23,USD,YAHOO
GLD,2024-07-18,225.78,USD,YAHOO
GLD,2024-07-19,221.73,USD,YAHOO
GLD,2024-07-22,221.8,USD,YAHOO
GLD,2024-07-23,222.58,USD,YAHOO
GLD,2024-07-24,221.8,USD,YAHOO
GLD,2024-07-25,218.33,USD,YAHOO
GLD,2024-07-26,220.63,USD,YAHOO
GLD,2024-07-29,220.32,USD,YAHOO
GLD,2024-07-30,222.52,USD,YAHOO
GLD,2024-07-31,226.55,USD,YAHOO
GLD,2024-08-01,225.77,USD,YAHOO
GLD,2024-08-02,225.34,USD,YAHOO
GLD,2024-08-05,222.48,USD,YAHOO
GLD,2024-08-06,220.7,USD,YAHOO
GLD,2024-08-07,220.55,USD,YAHOO
GLD,2024-08-08,224.01,USD,YAHOO
GLD,2024-08-09,224.56,USD,YAHOO
GLD,2024-08-12,228.41,USD,YAHOO
GLD,2024-08-13,228.06,USD,YAHOO
GLD,2024-08-14,226.2,USD,YAHOO
GLD,2024-08-15,226.91,USD,YAHOO
GLD,2024-08-16,231.99,USD,YAHOO
GLD,2024-08-19,231.61,USD,YAHOO
GLD,2024-08-20,232.46,USD,YAHOO
GLD,2024-08-21,232.15,USD,YAHOO
GLD,2024-08-22,229.37,USD,YAHOO
GLD,2024-08-23,232.02,USD,YAHOO
GLD,2024-08-26,232.76,USD,YAHOO
GLD,2024-08-27,233.39,USD,YAHOO
GLD,2024-08-28,231.75,USD,YAHOO
GLD,2024-08-29,232.95,USD,YAHOO
GLD,2024-08-30,231.29,USD,YAHOO
GLD,2024-09-03,230.29,USD,YAHOO
GLD,2024-09-04,230.43,USD,YAHOO
GLD,2024-09-05,232.35,USD,YAHOO
GLD,2024-09-06,230.63,USD,YAHOO
GLD,2024-09-09,231.6,USD,YAHOO
GLD,2024-09-10,232.62,USD,YAHOO
GLD,2024-09-11,232.25,USD,YAHOO
GLD,2024-09-12,236.33,USD,YAHOO
GLD,2024-09-13,238.68,USD,YAHOO
GLD,2024-09-16,238.66,USD,YAHOO
GLD,2024-09-17,237.34,USD,YAHOO
GLD,2024-09-18,235.51,USD,YAHOO
GLD,2024-09-19,239.17,USD,YAHOO
GLD,2024-09-20,242.21,USD,YAHOO
GLD,2024-09-23,242.68,USD,YAHOO
GLD,2024-09-24,246.07,USD,YAHOO
GLD,2024-09-25,245.73,USD,YAHOO
GLD,2024-09-26,246.98,USD,YAHOO
GLD,2024-09-27,245.02,USD,YAHOO
GLD,2024-09-30,243.06,USD,YAHOO
GLD,2024-10-01,245.61,USD,YAHOO
GLD,2024-10-02,245.66,USD,YAHOO
GLD,2024-10-03,245.49,USD,YAHOO
GLD,2024-10-04,245.0,USD,YAHOO
GLD,2024-10-07,244.17,USD,YAHOO
GLD,2024-10-08,242.37,USD,YAHOO
GLD,2024-10-09,241.05,USD,YAHOO
GLD,2024-10-10,242.82,USD,YAHOO
GLD,2024-10-11,245.47,USD,YAHOO
GLD,2024-10-14,245.07,USD,YAHOO
GLD,2024-10-15,245.92,USD,YAHOO
GLD,2024-10-16,247.15,USD,YAHOO
GLD,2024-10-17,248.63,USD,YAHOO
GLD,2024-10-18,251.27,USD,YAHOO
GLD,2024-10-21,251.22,USD,YAHOO
GLD,2024-10-22,253.93,USD,YAHOO
GLD,2024-10-23,250.87,USD,YAHOO
GLD,2024-10-24,252.8,USD,YAHOO
GLD,2024-10-25,253.32,USD,YAHOO
